Suburb,Offence category,Subcategory,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026
GLEDSWOOD HILLS,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Assault,Domestic violence related assault,1,1,0,0,2,1,3,0,0,0,2,4,0,1,1,1,0,0,1,4,3,0,0,0,8,1,1,1,0,1,1,1,0,1,0,1,2,3,1,3,2,0,4,14,3,0,0,0,1,1,3,0,1,1,2,0,2,2,0,1,3,2,2
GLEDSWOOD HILLS,Assault,Non-domestic violence related assault,1,0,0,1,0,0,1,0,0,1,1,0,0,2,1,0,2,1,2,1,1,4,0,3,3,1,1,3,0,1,0,1,2,1,0,0,0,1,0,2,0,0,2,0,0,0,2,0,1,2,0,4,2,0,0,5,0,0,1,2,0,0,0
GLEDSWOOD HILLS,Assault,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Sexual offences,Sexual assault,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
GLEDSWOOD HILLS,Sexual offences,"Sexual touching, sexual act and other sexual offences",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1
GLEDSWOOD HILLS,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GLEDSWOOD HILLS,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",4,0,0,0,1,1,4,0,1,2,1,1,0,3,2,3,1,2,0,0,5,1,1,4,3,2,2,1,5,3,0,0,0,1,3,0,0,4,1,1,2,0,2,12,3,3,3,1,1,1,1,0,4,0,1,1,5,1,1,2,2,2,3
GLEDSWOOD HILLS,Theft,Break and enter dwelling,1,4,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,2,1,0,1,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,2,0,2,2,0,3,0,1,0,1,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0
GLEDSWOOD HILLS,Theft,Break and enter non-dwelling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
GLEDSWOOD HILLS,Theft,Receiving or handling stolen goods,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
GLEDSWOOD HILLS,Theft,Motor vehicle theft,1,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,3,0,1,3,0,1,1,0,0,0,1,1,1,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
GLEDSWOOD HILLS,Theft,Steal from motor vehicle,1,0,1,2,4,1,0,2,6,1,0,1,0,0,4,1,0,1,0,1,1,0,0,3,0,3,5,3,1,3,2,1,1,4,0,1,5,4,2,3,2,1,1,0,2,2,3,1,0,1,2,1,1,1,0,1,3,0,0,0,0,0,2
GLEDSWOOD HILLS,Theft,Steal from retail store,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
GLEDSWOOD HILLS,Theft,Steal from dwelling,1,1,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,2,0,1,0,0,0,0,0,1,4,1,0,1,0,3,0,0,2,2,0,0
GLEDSWOOD HILLS,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Theft,Fraud,4,0,3,1,3,1,0,4,0,2,1,2,3,0,0,1,5,1,2,2,3,1,4,4,2,2,0,0,4,7,7,7,9,4,3,3,6,3,4,2,3,2,5,4,3,2,3,2,2,1,5,2,1,1,3,1,5,3,0,4,1,3,0
GLEDSWOOD HILLS,Theft,Other theft,2,1,0,1,1,1,3,4,2,1,0,0,0,2,0,0,5,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,0,2,0,0,1,1,0,1,0,1,1,1,0,0,1,5,2,1,1,1,1,2,3,0,1,1,1
GLEDSWOOD HILLS,Arson,Arson,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Malicious damage to property,Malicious damage to property,1,1,0,1,0,0,2,0,0,0,2,2,1,0,0,1,0,0,1,3,1,0,0,4,2,1,2,1,1,4,3,3,4,3,2,3,2,4,1,3,3,0,3,3,1,0,2,1,0,2,4,3,3,1,2,2,2,1,2,2,0,1,1
GLEDSWOOD HILLS,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Disorderly conduct,Trespass,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEDSWOOD HILLS,Disorderly conduct,Offensive language,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Assault,Domestic violence related assault,3,1,1,0,0,0,0,0,1,1,0,5,0,3,2,0,0,0,1,1,1,0,3,0,1,1,1,0,1,0,0,0,1,0,0,3,3,1,1,0,3,0,2,1,1,0,1,0,0,0,1,3,0,0,3,0,2,1,1,1,0,2,0
GLEN ALPINE,Assault,Non-domestic violence related assault,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0
GLEN ALPINE,Assault,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Sexual offences,Sexual assault,0,0,1,2,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1
GLEN ALPINE,Sexual offences,"Sexual touching, sexual act and other sexual offences",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GLEN ALPINE,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",2,1,1,0,3,0,1,1,1,2,2,1,0,1,3,2,0,0,1,1,2,1,0,0,2,1,1,0,0,2,2,3,2,1,1,0,1,2,1,0,0,3,1,0,0,1,0,3,0,1,0,2,0,2,4,0,1,0,0,3,0,1,1
GLEN ALPINE,Theft,Break and enter dwelling,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0
GLEN ALPINE,Theft,Break and enter non-dwelling,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Theft,Receiving or handling stolen goods,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Theft,Motor vehicle theft,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Theft,Steal from motor vehicle,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,3,1,0,1,1,0,0,4,0,0,0,0
GLEN ALPINE,Theft,Steal from retail store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Theft,Steal from dwelling,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
GLEN ALPINE,Theft,Steal from person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Theft,Fraud,1,2,0,0,0,0,1,0,0,1,1,0,2,2,0,1,1,1,5,0,1,1,0,2,1,0,1,3,1,0,0,0,0,2,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,2,0,4,0,0,0,2,0,1,0,2,0,0,0
GLEN ALPINE,Theft,Other theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Arson,Arson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GLEN ALPINE,Malicious damage to property,Malicious damage to property,1,1,1,1,2,0,2,1,0,2,0,2,0,0,1,2,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,2,1,4,1,0,1,1,1,0,0,1,0,1,0,2,0,1,1,4,0,1,0,0
GLEN ALPINE,Drug offences,"Dealing, trafficking in cocaine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,"Dealing, trafficking in narcotics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,"Dealing, trafficking in cannabis",0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,"Dealing, trafficking in amphetamines",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,"Dealing, trafficking in ecstasy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,Manufacture drug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Drug offences,Importing drugs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Disorderly conduct,Trespass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0
GLEN ALPINE,Disorderly conduct,Offensive conduct,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN ALPINE,Disorderly conduct,Offensive language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Homicide,Murder *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Homicide,Attempted murder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Homicide,Manslaughter *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Assault,Domestic violence related assault,3,1,0,2,5,1,0,1,4,1,1,0,1,0,0,1,0,4,2,1,1,2,3,3,2,0,2,2,0,3,0,2,3,0,0,4,0,3,1,1,2,1,4,2,2,3,1,1,0,2,3,4,2,3,2,0,1,1,3,2,1,0,5
GLENDENNING,Assault,Non-domestic violence related assault,1,3,0,3,3,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,1,0,0,0,3,0,0,1,0,0,1,1,1,2,0,1,0,1,0,4,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,3,3,1,1,1,0
GLENDENNING,Assault,Assault Police,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Sexual offences,Sexual assault,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0
GLENDENNING,Sexual offences,"Sexual touching, sexual act and other sexual offences",1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,1,0,1,1,0
GLENDENNING,Abduction and kidnapping,Abduction and kidnapping,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Robbery,Robbery without a weapon,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Robbery,Robbery with a firearm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Robbery,Robbery with a weapon not a firearm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,Blackmail and extortion,Blackmail and extortion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
GLENDENNING,Coercive Control,Coercive Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLENDENNING,"Intimidation, stalking and harassment","Intimidation, stalking and harassment",5,2,4,8,3,2,1,3,3,8,2,3,1,0,1,0,1,2,1,1,0,2,2,2,0,4,2,0,4,2,1,2,2,2,1,3,1,0,1,4,0,3,3,2,1,3,3,1,0,2,2,5,3,2,4,1,2,4,2,2,1,1,1
